Date,PM2.5,PM10,RH,SR
30-05-2019 17:00,38.5,165.25,2.5,324.77
30-05-2019 18:00,33.75,184.5,2.5,221.38
30-05-2019 19:00,50.75,240.75,2.5,23.65
30-05-2019 20:00,81.75,352.75,2.5,12.55
30-05-2019 21:00,105.5,476.5,2.5,12.55
30-05-2019 22:00,129,551,2.5,12.62
30-05-2019 23:00,123.5,495.25,2.5,12.6
31-05-2019 00:00,147,624,2.5,12.55
31-05-2019 01:00,124.75,470,2.5,12.22
31-05-2019 02:00,98,444.25,2.5,12.28
31-05-2019 03:00,80.25,507.5,2.5,12.35
31-05-2019 04:00,72.25,490.75,2.5,12.3
31-05-2019 05:00,72,469,2.5,109
31-05-2019 06:00,67.25,455.5,2.5,350.98
31-05-2019 07:00,67.25,441,2.5,395.98
31-05-2019 08:00,91.5,443.75,2.5,415.42
31-05-2019 09:00,114,473,2.5,422.78
31-05-2019 10:00,103.25,507.75,2.5,423.42
31-05-2019 11:00,99.5,493,2.52,423.98
31-05-2019 12:00,98.25,439.5,2.5,421.8
31-05-2019 13:00,77.5,350.25,2.5,399.88
31-05-2019 14:00,68.25,273.75,2.5,385.28
31-05-2019 15:00,70.25,286.25,2.5,376.85
31-05-2019 16:00,72.5,268.25,2.5,353.1
31-05-2019 17:00,92.25,280.75,2.5,326.42
31-05-2019 18:00,84,282.25,2.5,210.18
31-05-2019 19:00,86.5,334.25,2.5,22.38
31-05-2019 20:00,100.25,398.5,2.5,12.95
31-05-2019 21:00,131.5,484,2.5,13.05
31-05-2019 22:00,169.75,654.5,2.5,12.98
31-05-2019 23:00,175.75,667.5,2.5,13.05
01-06-2019 00:00,190,728.25,2.5,13.12
01-06-2019 01:00,190.5,743,2.5,12.8
01-06-2019 02:00,151.5,564,2.5,12.75
01-06-2019 03:00,125,379.25,2.5,12.82
01-06-2019 04:00,175.5,446.5,2.5,12.82
01-06-2019 05:00,195.25,474.25,2.5,83.57
01-06-2019 06:00,163.5,440.25,2.5,342.85
01-06-2019 07:00,118.25,336.75,2.5,394.68
01-06-2019 08:00,117.75,319,2.5,422.88
01-06-2019 09:00,123.75,336,2.5,433.38
01-06-2019 10:00,96.25,316.25,2.5,435.02
01-06-2019 11:00,87,296.5,2.5,435.88
01-06-2019 12:00,81,295.25,2.5,431.92
01-06-2019 13:00,72,258.5,2.5,415.25
01-06-2019 14:00,76.25,263.75,2.5,394.65
01-06-2019 15:00,88.75,293.5,2.5,379.15
01-06-2019 16:00,91.5,293.75,2.5,355
01-06-2019 17:00,98.25,298,2.5,331.5
01-06-2019 18:00,83.25,312.25,2.5,210.18
01-06-2019 19:00,70.5,282,2.5,22.38
01-06-2019 20:00,66.75,277.75,2.5,12.9
01-06-2019 21:00,72.5,282.75,2.5,12.85
01-06-2019 22:00,85.5,312.25,2.5,12.88
01-06-2019 23:00,92.75,316.75,2.5,12.85
02-06-2019 00:00,86.75,292.25,2.5,12.82
02-06-2019 01:00,73.75,261.75,2.5,12.7
02-06-2019 02:00,78,247,2.5,12.5
02-06-2019 03:00,63.5,232.25,2.5,12.55
02-06-2019 04:00,56.25,203.75,2.5,12.55
02-06-2019 05:00,56.5,187,2.5,101.43
02-06-2019 06:00,57.25,164.75,2.5,351.15
02-06-2019 07:00,66.25,191.25,2.5,393.92
02-06-2019 08:00,78,219.25,2.5,420.88
02-06-2019 09:00,92,270.75,2.5,429.65
02-06-2019 10:00,86,255.25,2.5,435.55
02-06-2019 11:00,74.75,236.5,2.5,436.62
02-06-2019 12:00,66,224.5,2.5,434.4
02-06-2019 13:00,59,201.25,2.5,417.5
02-06-2019 14:00,57.25,208.75,2.5,393.88
02-06-2019 15:00,84.5,235.5,2.5,380.83
02-06-2019 16:00,140.75,235,2.5,355.22
02-06-2019 17:00,93.75,255.5,2.5,328.98
02-06-2019 18:00,79.5,257.5,2.5,200.12
02-06-2019 19:00,80.5,269,2.5,23.45
02-06-2019 20:00,93.5,269,2.5,12.88
02-06-2019 21:00,86,265.75,2.5,13.02
02-06-2019 22:00,91.25,277,2.5,12.9
02-06-2019 23:00,76.5,249,2.5,12.88
03-06-2019 00:00,66.75,213,2.5,12.92
03-06-2019 01:00,72,200.25,2.5,12.65
03-06-2019 02:00,78.25,220,2.5,12.75
03-06-2019 03:00,69.75,240.75,2.5,12.68
03-06-2019 04:00,67.75,282.5,2.5,12.62
03-06-2019 05:00,60.5,353.25,2.5,75.98
03-06-2019 06:00,52,443.75,2.5,338.68
03-06-2019 07:00,60.75,513.75,2.5,400.7
03-06-2019 08:00,79.5,569.5,2.5,423.68
03-06-2019 09:00,100.75,579.5,2.5,433.55
03-06-2019 10:00,67,540.75,2.5,438.38
03-06-2019 11:00,61,480.5,2.5,441.62
03-06-2019 12:00,50.25,479,2.5,440.52
03-06-2019 13:00,43.75,463.75,2.5,433.3
03-06-2019 14:00,57.25,365,2.5,412.42
03-06-2019 15:00,110,352.25,2.5,395.25
03-06-2019 16:00,108.75,295.75,2.5,365.08
03-06-2019 17:00,83.25,269.25,2.5,339.45
03-06-2019 18:00,50.5,270.25,2.5,223.52
03-06-2019 19:00,71,257.75,2.5,24.4
03-06-2019 20:00,72.5,235.75,2.5,12.9
03-06-2019 21:00,44.75,205.25,2.5,12.9
03-06-2019 22:00,53.25,193.5,2.5,12.9
03-06-2019 23:00,44.5,173.75,2.5,12.85
04-06-2019 00:00,44.25,143.25,2.5,12.95
04-06-2019 01:00,52,133.75,2.5,12.73
04-06-2019 02:00,57.75,127.75,2.5,12.65
04-06-2019 03:00,44.5,149.5,2.5,12.6
04-06-2019 04:00,58.75,222.5,2.5,12.75
04-06-2019 05:00,49.5,167,2.5,87.08
04-06-2019 06:00,40.25,115,2.5,337.62
04-06-2019 07:00,35.75,120.25,2.5,394.08
04-06-2019 08:00,50.5,134,2.5,428.18
04-06-2019 09:00,82,188,2.5,427.6
04-06-2019 10:00,61.25,207.25,2.5,442.38
04-06-2019 11:00,51,204.5,2.52,443.5
04-06-2019 12:00,43.5,176.25,2.5,440
04-06-2019 13:00,38.75,154.25,2.52,431.5
04-06-2019 14:00,40,164.5,2.5,401.15
04-06-2019 15:00,45.5,159.25,2.5,389.55
04-06-2019 16:00,47.5,174.75,2.5,360.9
04-06-2019 17:00,64.75,203.5,2.5,338.52
04-06-2019 18:00,77.25,212.25,2.5,227.18
04-06-2019 19:00,59.25,228.5,2.5,24.35
04-06-2019 20:00,76,268,2.5,12.77
04-06-2019 21:00,78.75,260.75,2.5,12.95
04-06-2019 22:00,81.75,236.25,2.5,12.92
04-06-2019 23:00,87.25,269.75,2.5,12.9
05-06-2019 00:00,71.5,223.25,2.5,12.98
05-06-2019 01:00,89.75,229,2.5,12.65
05-06-2019 02:00,117,303.5,2.5,12.65
05-06-2019 03:00,72,199.5,2.5,12.65
05-06-2019 04:00,62,157.75,2.5,12.7
05-06-2019 05:00,60.5,145.25,2.5,78.5
05-06-2019 06:00,65.75,155,2.5,341.55
05-06-2019 07:00,79,196,2.5,382.42
05-06-2019 08:00,109.75,241.5,2.5,412.02
05-06-2019 09:00,98.25,253,2.5,427.45
05-06-2019 10:00,79,246.25,2.5,432.58
05-06-2019 11:00,63.5,214.25,2.5,431.9
05-06-2019 12:00,59.5,200,2.5,430.22
05-06-2019 13:00,51.5,179.25,2.5,419.4
05-06-2019 14:00,53.25,176.75,2.5,389.62
05-06-2019 15:00,60.75,194.75,2.5,377.52
05-06-2019 16:00,54.5,195,2.5,351.85
05-06-2019 17:00,55.75,195.5,2.5,329.08
05-06-2019 18:00,58.75,223.25,2.5,244.45
05-06-2019 19:00,72,244.25,2.5,36.1
05-06-2019 20:00,79.75,247.25,2.5,12.82
05-06-2019 21:00,89,324,2.5,12.92
05-06-2019 22:00,103.75,463.5,2.5,12.88
05-06-2019 23:00,111.5,548.25,2.5,12.82
06-06-2019 00:00,104,400,2.5,12.85
06-06-2019 01:00,84.75,218.75,2.5,12.72
06-06-2019 02:00,81,260.25,2.5,12.7
06-06-2019 03:00,84.25,258.25,2.5,12.62
06-06-2019 04:00,90.5,252.5,2.5,12.7
06-06-2019 05:00,89.25,325.75,2.5,91.52
06-06-2019 06:00,107.5,484.25,2.5,331.88
06-06-2019 07:00,91.25,358,2.5,382.82
06-06-2019 08:00,129.5,325.25,2.5,390.02
06-06-2019 09:00,122.5,307.5,2.5,406.12
06-06-2019 10:00,90.75,265.75,2.5,402.92
06-06-2019 11:00,94.25,230.5,2.5,417.78
06-06-2019 12:00,76,226.75,2.52,419.12
06-06-2019 13:00,73.75,184,2.55,411.52
06-06-2019 14:00,95,208.5,2.52,388.95
06-06-2019 15:00,75.5,205.5,2.5,360.42
06-06-2019 16:00,86.25,239.25,2.5,353.3
06-06-2019 17:00,77,328.75,2.5,329.35
06-06-2019 18:00,85.75,423.25,2.5,227.65
06-06-2019 19:00,105,421.5,2.5,26.25
06-06-2019 20:00,53,343.5,2.5,12.75
06-06-2019 21:00,41.25,297.5,2.5,12.92
06-06-2019 22:00,42.25,138.5,2.5,12.85
06-06-2019 23:00,43.75,113.75,2.5,12.78
07-06-2019 00:00,43.75,101.75,2.5,12.82
07-06-2019 01:00,43.25,91.25,2.5,12.7
07-06-2019 02:00,54.25,102.5,2.5,12.68
07-06-2019 03:00,31,84.75,2.5,12.62
07-06-2019 04:00,33.25,71,2.5,12.58
07-06-2019 05:00,40.25,67,2.5,93.5
07-06-2019 06:00,40.75,74.75,2.5,365.92
07-06-2019 07:00,44.25,112.25,2.5,399.58
07-06-2019 08:00,58,139,2.5,427.15
07-06-2019 09:00,61.5,174.5,2.5,434.62
07-06-2019 10:00,63,193,2.5,436.72
07-06-2019 11:00,71.25,224,2.5,437.92
07-06-2019 12:00,91.25,218.75,2.5,434.88
07-06-2019 13:00,76.75,230.5,2.5,421.95
07-06-2019 14:00,75.75,250,2.5,398.4
07-06-2019 15:00,73.25,214.5,2.5,385.3
07-06-2019 16:00,70.25,189.25,2.5,360.15
07-06-2019 17:00,72.5,190.25,2.5,335.7
07-06-2019 18:00,57.75,188.75,2.5,225.88
07-06-2019 19:00,55.25,179.75,2.5,26.75
07-06-2019 20:00,67.75,185.25,2.5,12.85
07-06-2019 21:00,89.75,221,2.5,12.95
07-06-2019 22:00,78.5,226.25,2.5,12.92
07-06-2019 23:00,81,236.5,2.5,12.92
08-06-2019 00:00,79.5,197.25,2.5,12.88
08-06-2019 01:00,94.5,209.25,2.5,12.72
08-06-2019 02:00,92,196.75,2.5,12.6
08-06-2019 03:00,67.25,159.5,2.5,12.72
08-06-2019 04:00,59,142.75,2.5,12.68
08-06-2019 05:00,75.5,162.25,2.5,86.12
08-06-2019 06:00,100.5,209.75,2.5,349.17
08-06-2019 07:00,100.25,242.5,2.5,388.17
08-06-2019 08:00,80.75,217,2.5,415.65
08-06-2019 09:00,89.5,227,2.5,422.15
08-06-2019 10:00,77,238.5,2.5,424.3
08-06-2019 11:00,55.25,174.5,2.5,425.62
08-06-2019 12:00,34.25,142,2.5,423.58
08-06-2019 13:00,30,124.75,2.52,412.33
08-06-2019 14:00,29.25,150.5,2.52,380.9
08-06-2019 15:00,48.25,186.25,2.5,383.3
08-06-2019 16:00,60.25,172,24.25,347.68
08-06-2019 17:00,67,205.75,18.7,326.27
08-06-2019 18:00,67.5,222,20.05,224.35
08-06-2019 19:00,81.5,225.25,22.1,27.12
08-06-2019 20:00,123.75,311,30,12.6
08-06-2019 21:00,159.25,503,34.92,12.52
08-06-2019 22:00,217.5,740.75,35.53,12.65
08-06-2019 23:00,204.75,815.75,36.17,12.6
09-06-2019 00:00,200.5,781.75,37.17,12.5
09-06-2019 01:00,163.75,611.25,38.65,12.42
09-06-2019 02:00,188,649,38.75,12.45
09-06-2019 03:00,179,580,38.83,12.45
09-06-2019 04:00,177,549,40.22,12.38
09-06-2019 05:00,150.25,537.25,39.08,92.7
09-06-2019 06:00,127,531.5,35.75,346.58
09-06-2019 07:00,118.75,476.5,31.52,378.98
09-06-2019 08:00,167.25,427.5,34.57,406.8
09-06-2019 09:00,285.75,574.5,30.95,415.5
09-06-2019 10:00,209.25,466.25,28.45,416.42
09-06-2019 11:00,146.25,341.75,25.7,418.65
09-06-2019 12:00,89.25,233.75,23.98,417.8
09-06-2019 13:00,63.25,167,22.9,406.28
09-06-2019 14:00,70.75,145,22.88,381.35
09-06-2019 15:00,77,138.5,23.85,369.02
09-06-2019 16:00,107.75,157,24.65,350.05
09-06-2019 17:00,86.5,158.5,25.98,324.08
09-06-2019 18:00,93.25,153.75,27.28,220.2
09-06-2019 19:00,79.25,190.5,28.62,27.17
09-06-2019 20:00,80.75,261.25,30.95,12.55
09-06-2019 21:00,120.75,458.25,35.05,12.58
09-06-2019 22:00,153.25,674.75,36.12,12.5
09-06-2019 23:00,163,617.75,38.33,12.5
10-06-2019 00:00,180,610.5,39.15,12.5
10-06-2019 01:00,143.75,495.5,39.5,12.45
10-06-2019 02:00,126.25,390.25,39.83,12.42
10-06-2019 03:00,124.75,374.25,40.05,12.58
10-06-2019 04:00,109.25,437.25,39.35,12.45
10-06-2019 05:00,103.75,533,40.4,94.08
10-06-2019 06:00,92.5,472,38.7,344.35
10-06-2019 07:00,106,492.75,32.58,379.5
10-06-2019 08:00,82.75,325.75,30.22,401.15
10-06-2019 09:00,94,259,28.5,406.35
10-06-2019 10:00,134.59,294.51,56.99,207.28
10-06-2019 11:00,47,200,35.8,415.9
10-06-2019 12:00,46.75,197.75,25.17,413
10-06-2019 13:00,43,185.5,23.98,403.52
10-06-2019 14:00,35.75,204.25,23.95,379.62
10-06-2019 15:00,58.5,281.25,24.5,365
10-06-2019 16:00,94.25,220,23.88,345.08
10-06-2019 17:00,45.25,276.75,24.8,322.7
10-06-2019 18:00,49.25,222,26.35,228.4
10-06-2019 19:00,68.25,240.5,29.08,28.98
10-06-2019 20:00,133.25,337.5,32.65,12.38
10-06-2019 21:00,164.75,529.25,33.47,12.35
10-06-2019 22:00,170,719,34.28,12.25
10-06-2019 23:00,177.25,679.25,35.15,12.35
11-06-2019 00:00,168.25,654.75,36.58,12.3
11-06-2019 01:00,153.5,597,36.5,12.35
11-06-2019 02:00,134.25,538,31.35,12.28
11-06-2019 03:00,110.75,592.75,31.4,12.3
11-06-2019 04:00,123,851.5,32.08,12.38
11-06-2019 05:00,142.75,1000,30.98,83.7
11-06-2019 06:00,171.75,294.51,30.58,326.3
11-06-2019 07:00,199,294.51,30.15,379.8
11-06-2019 08:00,242,294.51,30.72,389.67
11-06-2019 09:00,278.5,294.51,29.12,398.25
11-06-2019 10:00,252.25,294.51,29.05,391.2
11-06-2019 11:00,178.25,997,27.35,424.12
11-06-2019 12:00,110.75,883.25,0.28,424.98
11-06-2019 13:00,60.25,465.25,0.3,393.45
11-06-2019 14:00,38.75,228.75,0.3,386.35
11-06-2019 15:00,46.5,254.75,0.3,367.32
11-06-2019 16:00,54.5,371.25,0.3,357.75
11-06-2019 17:00,56,319.5,0.28,323.85
11-06-2019 18:00,58,332.25,0.22,209.58
11-06-2019 19:00,64.5,370.25,36.05,13.35
11-06-2019 20:00,69,427,31.42,12.62
11-06-2019 21:00,81.75,475.75,31.58,12.9
11-06-2019 22:00,98.25,477.5,33.17,12.98
11-06-2019 23:00,110.25,489,33.47,12.98
12-06-2019 00:00,98.5,434.75,32.8,12.92
12-06-2019 01:00,105.5,422.75,38.12,12.9
12-06-2019 02:00,110.25,426.75,37.38,12.9
12-06-2019 03:00,46.25,197.75,36.78,12.8
12-06-2019 04:00,36,128.25,35.38,12.85
12-06-2019 05:00,25.5,97.5,39.35,64.3
12-06-2019 06:00,45,169.25,46.72,337.65
12-06-2019 07:00,70.5,311.25,43.88,399.25
12-06-2019 08:00,87,427.75,42.68,421.1
12-06-2019 09:00,61.5,340,38.92,436.92
12-06-2019 10:00,39.5,310.25,35.17,441.78
12-06-2019 11:00,64.25,265.25,33.97,442.85
12-06-2019 12:00,111.25,282.5,35.93,440.35
12-06-2019 13:00,52.25,177,35.2,433.92
12-06-2019 14:00,79,167,33.7,406.88
12-06-2019 15:00,65.5,154.25,33.12,391.98
12-06-2019 16:00,39.5,154.5,33.12,366.88
12-06-2019 17:00,54.75,165.75,34.28,341.12
12-06-2019 18:00,49.75,173.5,35.3,293.95
12-06-2019 19:00,70.75,163,45.68,38.15
12-06-2019 20:00,124.5,132,41.32,12.7
12-06-2019 21:00,85,147.75,38.3,12.72
12-06-2019 22:00,143.75,295.5,45.55,12.52
12-06-2019 23:00,108.5,517.75,46.68,12.65
13-06-2019 00:00,68.5,278,46.72,12.62
13-06-2019 01:00,72,262,45.08,12.48
13-06-2019 02:00,74.5,225.25,43.4,12.28
13-06-2019 03:00,75,199.75,42.85,12.2
13-06-2019 04:00,101.75,187.25,43.3,12.25
13-06-2019 05:00,76.25,191,42.8,72.82
13-06-2019 06:00,55,183.5,42.32,325.25
13-06-2019 07:00,69.5,239,40.55,389.95
13-06-2019 08:00,113.25,299.75,37.72,415.58
13-06-2019 09:00,80.5,263.25,34.22,422.55
13-06-2019 10:00,56,238.25,32.58,426.98
13-06-2019 11:00,41,186,31.5,428.35
13-06-2019 12:00,38,170.25,30.52,427.3
13-06-2019 13:00,29.25,136.25,30.15,412.02
13-06-2019 14:00,31.25,122.75,30.42,395.15
13-06-2019 15:00,36.75,134,30.98,382.08
13-06-2019 16:00,45.5,176.5,31.95,363.3
13-06-2019 17:00,57.5,229.5,33.58,335
13-06-2019 18:00,58.25,241,34.68,233.25
13-06-2019 19:00,47.25,213,35.9,31.4
13-06-2019 20:00,54,226.25,37.48,12.5
13-06-2019 21:00,73.5,289.25,38.85,12.55
13-06-2019 22:00,75,249,37.8,12.48
13-06-2019 23:00,60.25,221,36.58,12.65
14-06-2019 00:00,46.5,162.75,38.2,12.55
14-06-2019 01:00,57.5,191.5,39.5,12.38
14-06-2019 02:00,55.5,201.5,40.72,12.32
14-06-2019 03:00,44.25,175.25,41.95,12.35
14-06-2019 04:00,43,163.25,41.72,12.35
14-06-2019 05:00,49,198.5,42.52,108.48
14-06-2019 06:00,59.25,234.5,41.12,357.55
14-06-2019 07:00,64.75,259.5,38.22,391.45
14-06-2019 08:00,76.75,294.5,35.8,415.12
14-06-2019 09:00,92.25,298.75,32.88,421.82
14-06-2019 10:00,71.5,307.75,29.8,427.42
14-06-2019 11:00,50.5,299,27.58,429.08
14-06-2019 12:00,44.25,246,26.48,426.17
14-06-2019 13:00,40.75,195.5,25.58,410.6
14-06-2019 14:00,46.25,233.75,24.18,389.68
14-06-2019 15:00,46.5,257.5,24.2,376.05
14-06-2019 16:00,47.5,243,24.15,358.8
14-06-2019 17:00,53.5,253.75,24.52,336.28
14-06-2019 18:00,46,248.75,25.15,235.7
14-06-2019 19:00,42.5,198.5,26.28,32.42
14-06-2019 20:00,50.75,238.25,27.42,12.48
14-06-2019 21:00,66.25,325.25,28.12,12.48
14-06-2019 22:00,94,445,28.72,12.6
14-06-2019 23:00,112,482.75,29.83,12.55
15-06-2019 00:00,104.75,416.75,29.78,12.45
15-06-2019 01:00,101.75,350.75,32.25,12.12
15-06-2019 02:00,144,608,32.52,11.8
15-06-2019 03:00,102.75,483,32.05,11.98
15-06-2019 04:00,104.5,311,31.95,12.05
15-06-2019 05:00,100.5,306.5,33.6,97.75
15-06-2019 06:00,92.5,403.25,31.75,341.42
15-06-2019 07:00,109,395.5,30.15,388.15
15-06-2019 08:00,165.25,424.25,28.58,408.65
15-06-2019 09:00,157,389.5,27.05,416.92
15-06-2019 10:00,101,352.5,26.05,423.1
15-06-2019 11:00,65,316.25,25.83,426.85
15-06-2019 12:00,54.75,309.25,26.35,424.58
15-06-2019 13:00,52.75,313,25.95,410.9
15-06-2019 14:00,60.75,349.75,26.05,392.8
15-06-2019 15:00,68.5,376.75,26.2,375.82
15-06-2019 16:00,67.25,363.75,26.15,362.35
15-06-2019 17:00,66.5,339.25,26.17,337.72
15-06-2019 18:00,62,321.5,26.62,228.3
15-06-2019 19:00,67.25,333.5,27.98,25.12
15-06-2019 20:00,80.75,385.5,29.65,12.52
15-06-2019 21:00,75.75,406.75,33.1,12.68
15-06-2019 22:00,76.5,353.25,34.62,12.58
15-06-2019 23:00,64,313,34.88,12.52
16-06-2019 00:00,69.75,315.25,35.22,12.6
16-06-2019 01:00,82.5,377.75,36.98,12.42
16-06-2019 02:00,95.5,638.5,39,12.3
16-06-2019 03:00,82.25,680,42.7,12.3
16-06-2019 04:00,44.25,188,42.25,12.35
16-06-2019 05:00,31.75,119.75,42.75,72.38
16-06-2019 06:00,21,90.25,44.05,337.7
16-06-2019 07:00,30.5,145,43.72,399.38
16-06-2019 08:00,48.5,196.25,40.78,400.35
16-06-2019 09:00,70.25,302.5,42.68,360.78
16-06-2019 10:00,60.5,468.25,48.03,392.12
16-06-2019 11:00,35.5,166,48.45,402.02
16-06-2019 12:00,26.25,117.25,48.52,395.1
16-06-2019 13:00,22.5,86,44.42,415.68
16-06-2019 14:00,28,107,37,405.98
16-06-2019 15:00,30,113.75,34.65,390.88
16-06-2019 16:00,29,141.25,34.9,373.58
16-06-2019 17:00,34.75,156.25,36.33,344.15
16-06-2019 18:00,32.5,139.25,39.17,231.7
16-06-2019 19:00,33.75,175.5,43.4,31.85
16-06-2019 20:00,49,236.75,46,12.35
16-06-2019 21:00,43.75,175.75,46.75,12.5
16-06-2019 22:00,50.25,175.75,46.6,12.48
16-06-2019 23:00,65.25,236.25,47.88,12.6
17-06-2019 00:00,69,242.75,48.85,12.72
17-06-2019 01:00,60,224,47.7,12.8
17-06-2019 02:00,134.59,294.51,56.99,207.28
17-06-2019 03:00,134.59,294.51,56.99,207.28
17-06-2019 04:00,134.59,294.51,56.99,207.28
17-06-2019 05:00,134.59,294.51,56.99,207.28
17-06-2019 06:00,134.59,294.51,56.99,207.28
17-06-2019 07:00,134.59,294.51,56.99,207.28
17-06-2019 08:00,134.59,294.51,56.99,207.28
17-06-2019 09:00,134.59,294.51,56.99,207.28
17-06-2019 10:00,60,224,42.03,406.6
17-06-2019 11:00,179,199,42.08,380.15
17-06-2019 12:00,140,198.25,41.4,380.98
17-06-2019 13:00,19.25,188.75,40.75,380.38
17-06-2019 14:00,13,159,38.38,390.9
17-06-2019 15:00,25.5,140.75,36.12,383.95
17-06-2019 16:00,28.5,172.5,41.8,376.55
17-06-2019 17:00,57,217.75,41.22,326.35
17-06-2019 18:00,44.25,212.75,38.65,200.05
17-06-2019 19:00,36.75,195.75,38.17,26.9
17-06-2019 20:00,46.5,224,38.35,12.42
17-06-2019 21:00,41.5,212,42.35,12.25
17-06-2019 22:00,39.75,260,52.15,12.32
17-06-2019 23:00,38.75,148.75,61.25,12.18
18-06-2019 00:00,39.75,114.75,59.72,12.05
18-06-2019 01:00,43.75,118.5,71.08,11.88
18-06-2019 02:00,40.25,111.75,68.9,12.35
18-06-2019 03:00,40,112,72.28,11.9
18-06-2019 04:00,39.25,52.75,71.45,12.68
18-06-2019 05:00,36.75,46.75,69.82,25
18-06-2019 06:00,11.25,22.5,64.38,101.38
18-06-2019 07:00,18,24,57.22,248.7
18-06-2019 08:00,22,44.5,57.52,335.35
18-06-2019 09:00,33.25,99.5,58.72,430.02
18-06-2019 10:00,26.75,73,47.25,461.52
18-06-2019 11:00,15,62,37.42,441.72
18-06-2019 12:00,18.75,112.25,35.75,450.22
18-06-2019 13:00,23.5,163.5,38.8,442.35
18-06-2019 14:00,29,149,37.08,414.95
18-06-2019 15:00,22.75,187.5,38.83,406.78
18-06-2019 16:00,27,192.75,41.72,370.62
18-06-2019 17:00,45.5,282.75,42.78,358.05
18-06-2019 18:00,53.75,398.25,43.72,259.65
18-06-2019 19:00,49,334.75,47.98,31.9
18-06-2019 20:00,58.75,314.75,51.52,12.32
18-06-2019 21:00,70.75,515.75,53.18,12.45
18-06-2019 22:00,83.75,666.25,53.65,12.35
18-06-2019 23:00,111.5,786,53.62,12.48
19-06-2019 00:00,107.25,606.75,57.5,12.32
19-06-2019 01:00,131,300.75,61.85,12.15
19-06-2019 02:00,127.75,238.75,62.38,12.1
19-06-2019 03:00,146.25,230.5,61.9,12.28
19-06-2019 04:00,146.25,258,60.42,12.28
19-06-2019 05:00,205,365,58,49.32
19-06-2019 06:00,185.5,333.5,54.98,312.5
19-06-2019 07:00,221,382.5,50.38,389.88
19-06-2019 08:00,201,409.25,44.18,423.75
19-06-2019 09:00,171.5,458.25,39.17,427.58
19-06-2019 10:00,127.25,376,38.35,431.8
19-06-2019 11:00,121,436.25,38.02,437.48
19-06-2019 12:00,104.25,398.25,36.6,433.6
19-06-2019 13:00,90.75,411,35.43,422.15
19-06-2019 14:00,96.75,400.25,35.17,406.52
19-06-2019 15:00,110.75,415,35.72,397.58
19-06-2019 16:00,121,397.25,36.17,378.1
19-06-2019 17:00,134.59,407,38.03,359.2
19-06-2019 18:00,85,191,44.75,250.05
19-06-2019 19:00,73.5,179.5,47.1,32.95
19-06-2019 20:00,37.5,135,48.68,12.22
19-06-2019 21:00,28,108,51.08,12.4
19-06-2019 22:00,19,114,53.55,12.38
19-06-2019 23:00,37,104,52.58,12.38
20-06-2019 00:00,37,99.75,53.08,12.4
20-06-2019 01:00,37,105,54.78,12.18
20-06-2019 02:00,39.75,124.5,56.4,12.08
20-06-2019 03:00,48,101.75,57.55,12.15
20-06-2019 04:00,46,103.75,58.5,12.05
20-06-2019 05:00,32.25,97.25,58.68,86.45
20-06-2019 06:00,14.5,66.25,55.47,362.88
20-06-2019 07:00,34.5,109,49.82,402.55
20-06-2019 08:00,44.75,124.25,43.25,428.02
20-06-2019 09:00,49.5,139.75,39.62,436.65
20-06-2019 10:00,63.25,141,39.02,439.65
20-06-2019 11:00,54.25,169.75,37.02,441.72
20-06-2019 12:00,51,157.75,35.8,439.72
20-06-2019 13:00,46,157.25,33.88,425
20-06-2019 14:00,45.5,156,33.7,406.2
20-06-2019 15:00,60.5,177,32.3,395.35
20-06-2019 16:00,63,180.5,32.95,369.92
20-06-2019 17:00,83.25,199.25,35.88,347.58
20-06-2019 18:00,80.25,230,38.47,241.85
20-06-2019 19:00,79.5,249.75,40.8,30.15
20-06-2019 20:00,83.75,281.5,44.65,12.45
20-06-2019 21:00,71.75,331.5,48.5,12.5
20-06-2019 22:00,52.25,259.75,49.58,12.48
20-06-2019 23:00,92.5,295.25,48.78,12.5
21-06-2019 00:00,87.25,262.25,49.2,12.5
21-06-2019 01:00,94.25,290.25,50.35,12.25
21-06-2019 02:00,97,262,50.55,12.08
21-06-2019 03:00,96.5,221,50.82,12.1
21-06-2019 04:00,78.5,199.5,51.62,12.15
21-06-2019 05:00,80,204.5,51.4,85.5
21-06-2019 06:00,74.5,203.25,50,342.78
21-06-2019 07:00,84,218.25,46.45,382.28
21-06-2019 08:00,80.75,206.5,42.7,421.6
21-06-2019 09:00,79.5,196.5,39.22,429.48
21-06-2019 10:00,73.25,163.5,37.15,431.48
21-06-2019 11:00,58.75,148.5,36.02,431.95
21-06-2019 12:00,54.75,172.75,34.72,417.48
21-06-2019 13:00,45.5,178.5,34.42,408.35
21-06-2019 14:00,51,187,36.97,393.7
21-06-2019 15:00,64.25,203.5,38.78,372.92
21-06-2019 16:00,68.5,192.75,38.4,376.7
21-06-2019 17:00,89.75,199,37.7,354.95
21-06-2019 18:00,68.25,193.75,39.1,214.88
21-06-2019 19:00,71.75,205.25,41.35,38.58
21-06-2019 20:00,80.75,231.75,42.75,12.45
21-06-2019 21:00,90,255.25,43.9,12.65
21-06-2019 22:00,111.5,328.25,45.22,12.55
21-06-2019 23:00,124.75,324,44.82,12.58
22-06-2019 00:00,134.75,339.5,40.72,12.55
22-06-2019 01:00,66,188.5,41.92,12.25
22-06-2019 02:00,87.75,194,43.2,12.15
22-06-2019 03:00,113.5,213.75,44.62,12.25
